id_livraison,id_commande,date_expedition,date_livraison,statut_livraison,transporteur
11411,11411,2022-02-20,2022-02-22,en cours,Hoareau
11412,11412,2019-01-27,2019-02-02,livrée,De Sousa
11413,11413,2020-12-16,2020-12-20,en attente,Martin S.A.
11414,11414,2019-10-21,2019-10-24,en cours,Marty et Fils
11415,11415,2024-07-15,2024-07-17,en cours,Le Gall S.A.S.
11416,11416,2023-09-08,2023-09-12,en attente,Laine Nicolas S.A.
11417,11417,2025-09-05,2025-09-11,en attente,Vincent Vasseur S.A.S.
11418,11418,2022-03-19,2022-03-21,en attente,Jacquot
11419,11419,2020-09-05,2020-09-09,livrée,Becker et Fils
11420,11420,2023-11-03,2023-11-05,livrée,Brunel
11421,11421,2023-09-26,2023-10-01,en attente,Grégoire
11422,11422,2020-03-28,2020-04-03,en attente,Guillou SARL
11423,11423,2023-10-21,2023-10-22,en attente,Gaudin
11424,11424,2022-06-15,2022-06-21,en attente,Gillet
11425,11425,2021-03-30,2021-03-31,en cours,Martel Morvan S.A.R.L.
11426,11426,2025-07-11,2025-07-16,en attente,Fabre Foucher et Fils
11427,11427,2022-06-08,2022-06-15,en cours,Renault Da Silva et Fils
11428,11428,2025-06-01,2025-06-08,en cours,David S.A.
11429,11429,2019-07-03,2019-07-09,livrée,Masson
11430,11430,2020-11-16,2020-11-20,en cours,Courtois
11431,11431,2022-05-25,2022-05-31,livrée,Ramos S.A.
11432,11432,2025-01-22,2025-01-25,en cours,Denis
11433,11433,2023-03-13,2023-03-20,livrée,Collet
11434,11434,2022-07-27,2022-08-02,en cours,Evrard
11435,11435,2019-06-01,2019-06-06,en attente,Pichon Colas SA
11436,11436,2023-02-03,2023-02-10,livrée,Lambert
11437,11437,2019-10-02,2019-10-05,en attente,Fleury
11438,11438,2022-04-13,2022-04-20,en cours,Techer Faivre SARL
11439,11439,2022-09-27,2022-10-02,en cours,Albert SA
11440,11440,2022-12-03,2022-12-09,en cours,Ferrand
11441,11441,2025-05-23,2025-05-24,en cours,Bouvet Traore SARL
11442,11442,2019-07-20,2019-07-25,livrée,Girard
11443,11443,2024-02-15,2024-02-21,livrée,Berthelot
11444,11444,2024-05-23,2024-05-27,livrée,Didier Pires SARL
11445,11445,2024-05-24,2024-05-27,en cours,Pires S.A.S.
11446,11446,2020-08-28,2020-09-02,en attente,Leduc S.A.
11447,11447,2022-09-29,2022-10-01,en cours,Coulon S.A.S.
11448,11448,2019-08-08,2019-08-09,en cours,Renard et Fils
11449,11449,2025-06-15,2025-06-21,en attente,Besnard Leblanc et Fils
11450,11450,2022-10-22,2022-10-29,livrée,Vallée Lacroix S.A.R.L.
11451,11451,2021-07-08,2021-07-15,livrée,Arnaud
11452,11452,2023-09-27,2023-09-28,en attente,Dufour
11453,11453,2023-02-16,2023-02-17,en attente,Lévêque
11454,11454,2022-08-19,2022-08-23,en cours,Renard Guibert SA
11455,11455,2019-03-14,2019-03-18,livrée,Barthelemy
11456,11456,2019-03-15,2019-03-17,en attente,Vidal
11457,11457,2020-04-23,2020-04-28,en attente,Pichon Léger S.A.
11458,11458,2024-12-28,2024-12-30,en attente,Raymond
11459,11459,2024-09-25,2024-09-27,en cours,Torres
11460,11460,2025-04-30,2025-05-07,en attente,Rodriguez Blanc et Fils
11461,11461,2024-10-30,2024-11-06,en attente,Grenier S.A.R.L.
11462,11462,2023-09-01,2023-09-03,en cours,Martinez S.A.S.
11463,11463,2020-05-18,2020-05-23,livrée,Roux
11464,11464,2024-06-27,2024-06-30,en attente,Alexandre et Fils
11465,11465,2025-05-03,2025-05-10,livrée,Barre et Fils
11466,11466,2024-04-19,2024-04-21,en attente,Meyer
11467,11467,2022-12-25,2022-12-30,en attente,Giraud Bouchet SARL
11468,11468,2025-11-22,2025-11-28,en attente,Vasseur Bazin SARL
11469,11469,2020-02-03,2020-02-09,en attente,Blanc Merle et Fils
11470,11470,2020-05-03,2020-05-10,en cours,Pichon
11471,11471,2024-09-22,2024-09-29,livrée,Boutin
11472,11472,2020-04-08,2020-04-14,livrée,Georges S.A.
11473,11473,2019-02-20,2019-02-24,en cours,Pons Chevalier S.A.S.
11474,11474,2025-02-08,2025-02-11,livrée,Roux et Fils
11475,11475,2019-04-07,2019-04-08,en cours,Maury S.A.S.
11476,11476,2019-08-24,2019-08-31,en cours,Leroux
11477,11477,2022-07-05,2022-07-08,en cours,Bailly
11478,11478,2021-02-07,2021-02-10,livrée,Rolland SARL
11479,11479,2019-08-24,2019-08-29,livrée,Barthelemy Bertrand S.A.
11480,11480,2021-10-23,2021-10-28,en cours,Petitjean S.A.R.L.
11481,11481,2021-04-28,2021-05-03,livrée,Guyon SA
11482,11482,2023-10-29,2023-11-02,en attente,Breton Noël SARL
11483,11483,2021-06-17,2021-06-20,en cours,Gérard
11484,11484,2022-02-12,2022-02-14,en attente,Marie S.A.S.
11485,11485,2022-10-17,2022-10-24,en cours,Briand
11486,11486,2023-05-31,2023-06-01,livrée,Girard et Fils
11487,11487,2025-06-09,2025-06-16,en attente,Perrot S.A.S.
11488,11488,2024-03-09,2024-03-14,livrée,Joseph S.A.
11489,11489,2024-12-05,2024-12-10,livrée,Rodriguez Dupuis SA
11490,11490,2024-11-06,2024-11-13,en cours,Dumont et Fils
11491,11491,2020-12-28,2020-12-30,livrée,Hernandez
11492,11492,2024-09-18,2024-09-23,en cours,Grégoire
11493,11493,2019-03-07,2019-03-12,en cours,Vasseur Thierry S.A.S.
11494,11494,2024-07-20,2024-07-25,en cours,Allard Joubert S.A.R.L.
11495,11495,2024-07-26,2024-07-28,en attente,Hervé Barbier S.A.S.
11496,11496,2019-10-09,2019-10-10,en attente,Breton Perrot S.A.R.L.
11497,11497,2022-12-15,2022-12-21,en attente,Clément
11498,11498,2025-08-09,2025-08-12,livrée,Samson
11499,11499,2022-12-15,2022-12-20,en attente,Pereira SA
11500,11500,2019-10-24,2019-10-31,livrée,Bonneau
11501,11501,2021-04-12,2021-04-18,en attente,Payet S.A.R.L.
11502,11502,2025-06-01,2025-06-08,en cours,Rocher
11503,11503,2023-02-14,2023-02-16,en attente,Rossi SARL
11504,11504,2020-10-06,2020-10-10,livrée,Bouchet
11505,11505,2023-05-12,2023-05-15,en cours,Duval
11506,11506,2023-04-25,2023-05-02,livrée,Lévy Giraud S.A.
11507,11507,2020-02-16,2020-02-21,en attente,Ruiz
11508,11508,2022-12-14,2022-12-18,en attente,Barthelemy et Fils
11509,11509,2019-03-23,2019-03-30,livrée,Guillou
11510,11510,2021-10-16,2021-10-23,en attente,Pinto SA
11511,11511,2024-10-21,2024-10-27,en attente,Roger S.A.R.L.
11512,11512,2025-06-15,2025-06-16,en cours,Dufour Mercier S.A.
11513,11513,2024-03-31,2024-04-02,en attente,Ollivier S.A.R.L.
11514,11514,2022-03-22,2022-03-29,en attente,Hamon
11515,11515,2022-09-08,2022-09-11,livrée,Richard SA
11516,11516,2024-02-07,2024-02-08,livrée,Gros
11517,11517,2024-08-04,2024-08-09,en cours,Diallo Lopes S.A.
11518,11518,2021-03-18,2021-03-24,en attente,Devaux
11519,11519,2019-01-04,2019-01-06,livrée,Mendès S.A.R.L.
11520,11520,2024-11-12,2024-11-13,en cours,Perrin
11521,11521,2025-04-18,2025-04-23,livrée,Jourdan
11522,11522,2020-01-22,2020-01-24,livrée,Ribeiro
11523,11523,2022-06-08,2022-06-11,livrée,Bonneau
11524,11524,2024-02-16,2024-02-23,livrée,Michaud
11525,11525,2020-07-29,2020-08-04,en cours,Mahe
11526,11526,2025-06-10,2025-06-17,en attente,Masson
11527,11527,2019-01-21,2019-01-22,livrée,Gay
11528,11528,2024-10-16,2024-10-23,en cours,Barthelemy
11529,11529,2020-03-06,2020-03-11,en attente,Michaud
11530,11530,2020-04-16,2020-04-17,en cours,Pires SARL
11531,11531,2022-11-13,2022-11-14,en cours,De Sousa S.A.R.L.
11532,11532,2024-09-15,2024-09-18,en cours,Chauvin et Fils
11533,11533,2022-07-12,2022-07-13,livrée,Vallet et Fils
11534,11534,2024-03-07,2024-03-12,livrée,Charpentier Lebon SARL
11535,11535,2024-12-09,2024-12-16,en attente,Voisin SARL
11536,11536,2025-01-07,2025-01-09,livrée,Payet S.A.
11537,11537,2019-11-23,2019-11-24,en attente,Gros Michel SARL
11538,11538,2023-05-08,2023-05-14,en attente,Neveu
11539,11539,2021-12-01,2021-12-07,en cours,Roger
11540,11540,2020-12-01,2020-12-05,en cours,Benoit Garcia S.A.
11541,11541,2025-02-04,2025-02-08,en cours,Sauvage
11542,11542,2024-11-22,2024-11-27,livrée,Devaux Turpin SA
11543,11543,2025-10-14,2025-10-20,en cours,Foucher
11544,11544,2020-04-14,2020-04-21,en cours,Brunel S.A.S.
11545,11545,2025-04-26,2025-04-29,en cours,Monnier
11546,11546,2025-12-10,2025-12-15,en attente,Devaux Navarro et Fils
11547,11547,2022-12-02,2022-12-06,en cours,Pires
11548,11548,2022-12-13,2022-12-20,livrée,Bodin
11549,11549,2023-10-02,2023-10-06,livrée,Jacob Verdier S.A.S.
11550,11550,2019-02-11,2019-02-13,en cours,Charrier S.A.
11551,11551,2023-07-01,2023-07-05,en cours,Marques
11552,11552,2025-04-25,2025-04-28,livrée,Delorme Guérin S.A.
11553,11553,2024-05-20,2024-05-22,en cours,Menard S.A.S.
11554,11554,2023-04-30,2023-05-04,livrée,Auger S.A.
11555,11555,2020-01-02,2020-01-07,en cours,Da Costa et Fils
11556,11556,2023-05-02,2023-05-06,en attente,Gauthier S.A.
11557,11557,2023-02-21,2023-02-25,en attente,Pages Legrand et Fils
11558,11558,2019-10-27,2019-11-01,livrée,Maillet S.A.
11559,11559,2025-04-20,2025-04-22,en attente,Moreno S.A.S.
11560,11560,2019-04-12,2019-04-13,livrée,Gillet
11561,11561,2025-01-20,2025-01-25,en attente,Mary
11562,11562,2022-03-28,2022-03-29,en cours,Duhamel S.A.R.L.
11563,11563,2020-10-15,2020-10-17,en cours,Goncalves Marques S.A.
11564,11564,2019-03-07,2019-03-10,livrée,Collin
11565,11565,2025-01-17,2025-01-19,en cours,Poulain Wagner SA
11566,11566,2025-02-22,2025-02-24,en cours,Perrot
11567,11567,2020-08-08,2020-08-12,livrée,Klein
11568,11568,2023-11-15,2023-11-16,en cours,Rodriguez SA
11569,11569,2021-01-09,2021-01-13,en attente,Gimenez
11570,11570,2025-04-04,2025-04-09,livrée,Paul
11571,11571,2025-12-29,2026-01-01,livrée,David SA
11572,11572,2019-11-21,2019-11-22,en attente,Lefort
11573,11573,2021-09-13,2021-09-18,en attente,Imbert
11574,11574,2025-02-19,2025-02-24,livrée,Lucas SA
11575,11575,2021-02-09,2021-02-13,en cours,Turpin
11576,11576,2025-03-05,2025-03-12,livrée,Roux
11577,11577,2022-11-24,2022-11-30,en cours,Pierre
11578,11578,2024-03-01,2024-03-07,en cours,Boulanger SARL
11579,11579,2024-12-30,2025-01-01,en attente,Colas Duval S.A.S.
11580,11580,2021-03-12,2021-03-15,en cours,Perret Marques SA
11581,11581,2020-08-25,2020-09-01,en attente,Pruvost Fernandez S.A.
11582,11582,2023-09-17,2023-09-24,livrée,Torres S.A.R.L.
11583,11583,2021-01-11,2021-01-13,en cours,Lévy
11584,11584,2019-11-12,2019-11-19,en cours,Rousset
11585,11585,2019-11-19,2019-11-20,en cours,Chauveau SARL
11586,11586,2025-05-25,2025-05-27,en cours,Gautier
11587,11587,2023-07-19,2023-07-23,en cours,Humbert
11588,11588,2021-07-22,2021-07-25,livrée,Martin
11589,11589,2025-01-14,2025-01-18,en attente,Guyon SA
11590,11590,2024-07-06,2024-07-11,en attente,Dupuy Blondel S.A.R.L.
11591,11591,2021-11-05,2021-11-09,en attente,Clerc Lemaître S.A.
11592,11592,2025-10-29,2025-10-31,en cours,Meyer Denis SARL
11593,11593,2025-04-19,2025-04-26,en attente,Goncalves Leclercq S.A.R.L.
11594,11594,2025-10-26,2025-11-02,en cours,De Sousa Descamps SARL
11595,11595,2019-08-12,2019-08-13,en attente,Lelièvre Letellier S.A.
11596,11596,2022-07-13,2022-07-14,livrée,Letellier SA
11597,11597,2020-07-08,2020-07-13,livrée,Dupont
11598,11598,2020-09-14,2020-09-18,en attente,Raymond
11599,11599,2019-06-07,2019-06-10,en attente,Lambert
11600,11600,2022-12-04,2022-12-10,livrée,Poulain SARL
11601,11601,2023-06-02,2023-06-09,livrée,Hardy Bouvier S.A.S.
11602,11602,2022-01-06,2022-01-12,en cours,Turpin
11603,11603,2024-10-01,2024-10-02,en cours,Navarro SA
11604,11604,2023-11-19,2023-11-21,en cours,Simon et Fils
11605,11605,2025-02-02,2025-02-06,en cours,Barre
11606,11606,2025-03-20,2025-03-22,livrée,Alexandre
11607,11607,2023-02-28,2023-03-02,en cours,Laporte
11608,11608,2025-12-15,2025-12-16,livrée,Andre
11609,11609,2023-08-26,2023-09-01,en attente,Langlois
11610,11610,2024-09-22,2024-09-28,en cours,Philippe
11611,11611,2020-03-25,2020-03-30,livrée,Toussaint SARL
11612,11612,2019-09-19,2019-09-23,en attente,Rossi et Fils
11613,11613,2019-05-13,2019-05-14,en cours,Lombard Gillet S.A.R.L.
11614,11614,2021-12-29,2022-01-04,en attente,Lejeune Regnier S.A.
11615,11615,2020-08-07,2020-08-13,en cours,Lemonnier S.A.R.L.
11616,11616,2023-11-21,2023-11-25,en attente,Devaux
11617,11617,2025-06-27,2025-06-30,en attente,Samson
11618,11618,2022-11-28,2022-12-04,en cours,Rodriguez SARL
11619,11619,2021-01-21,2021-01-26,en cours,Carlier Blanc et Fils
11620,11620,2020-08-05,2020-08-10,livrée,Valette
11621,11621,2025-02-01,2025-02-07,en attente,Perrot
11622,11622,2020-10-12,2020-10-15,en cours,Hoarau S.A.
11623,11623,2020-05-17,2020-05-20,en cours,Martineau
11624,11624,2025-03-01,2025-03-08,en cours,Fischer SA
11625,11625,2019-05-27,2019-05-30,livrée,Charrier
11626,11626,2021-09-12,2021-09-13,en cours,Courtois Jacob SARL
11627,11627,2022-01-16,2022-01-21,en attente,Chrétien et Fils
11628,11628,2024-11-24,2024-11-29,livrée,Germain SA
11629,11629,2020-10-10,2020-10-13,en attente,Chauveau
11630,11630,2024-02-08,2024-02-09,en cours,Peltier Ferreira S.A.
11631,11631,2023-04-22,2023-04-26,en cours,Robert
11632,11632,2022-06-02,2022-06-08,en attente,Hardy SARL
11633,11633,2024-09-18,2024-09-20,livrée,Pruvost
11634,11634,2023-02-14,2023-02-17,livrée,Dupuis Boyer S.A.R.L.
11635,11635,2020-02-17,2020-02-21,en attente,Rémy Laporte S.A.R.L.
11636,11636,2020-02-26,2020-03-01,en attente,Buisson
11637,11637,2023-06-01,2023-06-04,livrée,Voisin Ruiz SARL
11638,11638,2020-09-15,2020-09-19,en attente,Gonzalez SA
11639,11639,2022-01-22,2022-01-25,livrée,Neveu SA
11640,11640,2025-12-12,2025-12-15,livrée,Leroux
11641,11641,2023-06-10,2023-06-15,en cours,Faure
11642,11642,2022-06-05,2022-06-10,en attente,Blanchard
11643,11643,2022-11-10,2022-11-11,en attente,Jacques
11644,11644,2023-03-07,2023-03-13,livrée,Schneider
11645,11645,2023-05-22,2023-05-26,en cours,Benard Pages SA
11646,11646,2020-09-02,2020-09-09,en cours,Blanchet Lopes S.A.R.L.
11647,11647,2022-10-27,2022-11-03,en cours,Alves Moreau S.A.R.L.
11648,11648,2024-08-03,2024-08-09,en cours,Tanguy Bègue S.A.R.L.
11649,11649,2020-10-11,2020-10-14,livrée,Bourdon
11650,11650,2024-02-15,2024-02-16,en cours,Collin
11651,11651,2019-04-11,2019-04-13,livrée,Fabre
11652,11652,2023-01-08,2023-01-09,en cours,Simon
11653,11653,2021-12-13,2021-12-17,en attente,Ledoux
11654,11654,2025-11-04,2025-11-09,livrée,Charpentier
11655,11655,2024-05-31,2024-06-02,en cours,Blot Morvan et Fils
11656,11656,2023-01-15,2023-01-20,livrée,Dubois Grégoire et Fils
11657,11657,2022-08-13,2022-08-17,livrée,Aubry Perrot et Fils
11658,11658,2025-06-16,2025-06-17,en cours,Jacques
11659,11659,2024-05-07,2024-05-09,livrée,Hamel SA
11660,11660,2023-06-16,2023-06-18,en cours,Barbier Alexandre S.A.
11661,11661,2023-04-17,2023-04-21,en attente,Pascal
11662,11662,2025-08-11,2025-08-18,en attente,Letellier Boucher S.A.S.
11663,11663,2025-12-06,2025-12-07,en cours,Dumas
11664,11664,2024-12-07,2024-12-10,livrée,Lagarde
11665,11665,2021-11-21,2021-11-23,en cours,Delannoy
11666,11666,2023-06-26,2023-06-29,livrée,Lagarde
11667,11667,2024-09-23,2024-09-26,livrée,Gérard Hebert SA
11668,11668,2025-01-07,2025-01-13,livrée,Leleu
11669,11669,2020-05-04,2020-05-05,en attente,Maillard
11670,11670,2022-11-16,2022-11-21,livrée,Lemoine
11671,11671,2023-03-14,2023-03-15,livrée,Brun et Fils
11672,11672,2019-02-13,2019-02-20,en cours,Marchal Lebon S.A.
11673,11673,2023-05-01,2023-05-02,en cours,Hernandez S.A.S.
11674,11674,2023-11-11,2023-11-17,livrée,Guillet S.A.R.L.
11675,11675,2023-04-15,2023-04-20,livrée,Langlois et Fils
11676,11676,2025-09-03,2025-09-08,en cours,Lelièvre
11677,11677,2022-08-07,2022-08-09,livrée,Laurent
11678,11678,2021-07-17,2021-07-21,en cours,Camus S.A.S.
11679,11679,2019-11-02,2019-11-08,en cours,Martel
11680,11680,2020-05-14,2020-05-17,en cours,Teixeira SA
11681,11681,2024-04-15,2024-04-20,livrée,Peron
11682,11682,2021-09-20,2021-09-23,livrée,Guichard Rousseau et Fils
11683,11683,2021-04-16,2021-04-19,en attente,Barre Delorme S.A.S.
11684,11684,2021-04-16,2021-04-22,livrée,Deschamps S.A.S.
11685,11685,2025-08-05,2025-08-06,en attente,Peron
11686,11686,2021-07-25,2021-07-27,en cours,Clément
11687,11687,2025-11-28,2025-12-01,en cours,Gérard et Fils
11688,11688,2022-12-09,2022-12-10,en cours,Dijoux
11689,11689,2020-03-02,2020-03-08,en attente,Pereira
11690,11690,2020-06-10,2020-06-17,en attente,Reynaud Chauveau et Fils
11691,11691,2025-04-20,2025-04-21,en cours,Toussaint S.A.R.L.
11692,11692,2019-11-09,2019-11-12,en attente,Turpin
11693,11693,2021-08-23,2021-08-25,en attente,Bourdon
11694,11694,2025-09-14,2025-09-19,en attente,Sanchez SARL
11695,11695,2025-12-20,2025-12-27,en attente,Valette
11696,11696,2022-10-26,2022-10-31,en cours,Torres SARL
11697,11697,2021-07-27,2021-08-02,en attente,Wagner Guillet S.A.
11698,11698,2023-10-23,2023-10-30,en attente,Clément
11699,11699,2023-11-27,2023-11-28,en cours,Lenoir Hebert S.A.S.
11700,11700,2019-03-27,2019-03-28,en attente,Albert
11701,11701,2020-02-29,2020-03-01,en cours,Huet
11702,11702,2024-12-24,2024-12-25,livrée,Rodrigues Lejeune et Fils
11703,11703,2024-07-13,2024-07-15,en cours,Da Silva
11704,11704,2024-10-29,2024-11-05,livrée,Millet Renault S.A.
11705,11705,2021-12-26,2021-12-30,livrée,Hubert
11706,11706,2022-05-22,2022-05-29,en attente,Hamel Rolland SA
11707,11707,2022-11-09,2022-11-16,en attente,Delmas
11708,11708,2023-08-20,2023-08-25,en attente,Boulay
11709,11709,2022-02-28,2022-03-07,livrée,Diallo
11710,11710,2024-08-28,2024-08-30,livrée,Gautier
11711,11711,2021-08-26,2021-08-28,en attente,Dubois
11712,11712,2019-06-16,2019-06-21,en attente,Roger Masse S.A.
11713,11713,2024-01-23,2024-01-24,en cours,Aubry
11714,11714,2020-10-13,2020-10-19,en attente,Hamon S.A.R.L.
11715,11715,2025-07-15,2025-07-22,en cours,Joseph
11716,11716,2019-08-12,2019-08-16,livrée,Teixeira
11717,11717,2023-09-11,2023-09-13,en attente,Renault
11718,11718,2024-10-30,2024-11-05,en cours,Allard Roux S.A.
11719,11719,2019-11-02,2019-11-04,en attente,Legros Lejeune SA
11720,11720,2025-06-25,2025-06-26,en attente,Denis
11721,11721,2020-12-21,2020-12-22,en cours,Weiss SA
11722,11722,2021-08-09,2021-08-16,en cours,Lambert
11723,11723,2020-01-07,2020-01-09,en cours,Leleu
11724,11724,2021-02-08,2021-02-14,en cours,Pires S.A.S.
11725,11725,2019-02-28,2019-03-05,livrée,Toussaint
11726,11726,2025-05-08,2025-05-15,livrée,Tanguy S.A.R.L.
11727,11727,2023-05-25,2023-05-27,livrée,Michel
11728,11728,2020-03-15,2020-03-21,en attente,Maréchal et Fils
11729,11729,2023-07-31,2023-08-02,en cours,Torres
11730,11730,2021-12-19,2021-12-25,livrée,Roux
11731,11731,2021-12-23,2021-12-30,en cours,Girard SA
11732,11732,2020-10-14,2020-10-15,livrée,Hamon
11733,11733,2020-11-07,2020-11-14,en cours,Nicolas
11734,11734,2024-01-08,2024-01-09,en cours,Marchal S.A.R.L.
11735,11735,2021-02-05,2021-02-12,en attente,Le Gall et Fils
11736,11736,2024-07-07,2024-07-14,en cours,Bazin
11737,11737,2021-07-31,2021-08-01,en attente,Thierry SA
11738,11738,2019-02-23,2019-03-01,en attente,Blanchard Jacquet S.A.R.L.
11739,11739,2022-02-18,2022-02-24,en attente,Picard SARL
11740,11740,2020-04-10,2020-04-14,livrée,Cordier
11741,11741,2022-10-30,2022-11-06,en attente,Lemaire Normand et Fils
11742,11742,2024-11-20,2024-11-22,en attente,Coste
11743,11743,2025-10-02,2025-10-09,en attente,Aubert S.A.S.
11744,11744,2025-12-28,2025-12-29,en cours,Marty Dijoux et Fils
11745,11745,2023-08-16,2023-08-18,en cours,Fernandes
11746,11746,2022-09-17,2022-09-21,en cours,Laroche
11747,11747,2021-09-19,2021-09-22,livrée,Carpentier S.A.
11748,11748,2023-05-20,2023-05-26,en attente,Lacombe Jacob S.A.
11749,11749,2020-04-27,2020-04-28,en cours,Evrard Rolland SARL
11750,11750,2024-01-15,2024-01-18,livrée,Lamy Gérard S.A.S.
11751,11751,2025-06-26,2025-07-02,en attente,Rossi SARL
11752,11752,2019-07-26,2019-07-28,en attente,Chauvet Becker S.A.
11753,11753,2021-10-18,2021-10-19,livrée,Klein
11754,11754,2024-09-15,2024-09-20,en attente,Charpentier
11755,11755,2023-11-23,2023-11-25,en attente,Laurent Dias S.A.R.L.
11756,11756,2022-01-10,2022-01-14,en attente,Munoz
11757,11757,2019-05-11,2019-05-16,en cours,Leduc
11758,11758,2022-05-31,2022-06-05,en cours,Clerc
11759,11759,2023-05-05,2023-05-12,en cours,Lebrun
11760,11760,2022-04-24,2022-04-25,en attente,Dupuis Humbert S.A.R.L.
11761,11761,2020-05-06,2020-05-11,en cours,Delmas
11762,11762,2024-05-17,2024-05-23,en attente,Hubert Marin S.A.R.L.
11763,11763,2025-12-03,2025-12-05,en cours,Didier SA
11764,11764,2023-10-06,2023-10-07,en cours,Fernandez Potier S.A.S.
11765,11765,2020-06-20,2020-06-27,livrée,Ribeiro Costa SA
11766,11766,2019-03-12,2019-03-18,en cours,Paul
11767,11767,2019-12-03,2019-12-05,en attente,Chartier Delorme S.A.R.L.
11768,11768,2021-07-12,2021-07-17,en attente,Lecomte
11769,11769,2019-05-09,2019-05-13,en attente,Brunet Lefèvre S.A.S.
11770,11770,2019-04-09,2019-04-13,en cours,Thibault
11771,11771,2021-04-02,2021-04-04,livrée,Ramos SARL
11772,11772,2020-10-12,2020-10-18,en cours,Collet Mallet S.A.R.L.
11773,11773,2019-11-16,2019-11-21,en attente,Fleury
11774,11774,2025-07-06,2025-07-10,en cours,Baudry SA
11775,11775,2022-03-07,2022-03-10,livrée,Lecoq
11776,11776,2020-05-03,2020-05-08,en cours,Pascal
11777,11777,2022-04-30,2022-05-07,en attente,Girard Raymond S.A.S.
11778,11778,2020-09-25,2020-09-26,livrée,Blondel S.A.
11779,11779,2023-12-02,2023-12-08,en cours,Leduc
11780,11780,2020-09-13,2020-09-14,en cours,Joly
11781,11781,2022-07-21,2022-07-22,en attente,Fischer
11782,11782,2023-06-15,2023-06-22,en cours,Payet
11783,11783,2022-06-04,2022-06-07,en attente,Pons
11784,11784,2021-08-07,2021-08-12,en cours,Turpin
