id_commande,id_client,date_commande,statut_commande,montant_total,mode_commande
11307,795,2023-12-17,expédiée,118.77,mobile
11308,1542,2023-06-02,en cours,672.49,web
11309,2085,2024-08-28,en cours,363.63,mobile
11310,201,2021-02-10,échouée,62.27,mobile
11311,1454,2022-01-15,échouée,1051.0,mobile
11312,3625,2024-06-01,livrée,1104.19,web
11313,483,2025-07-10,expédiée,1468.06,web
11314,5429,2022-07-10,en cours,1535.65,mobile
11315,262,2020-08-02,échouée,1049.36,mobile
11316,3644,2020-02-17,en cours,659.45,web
11317,26,2022-01-10,échouée,1059.23,web
11318,4655,2020-05-27,échouée,714.03,mobile
11319,5964,2021-05-13,échouée,1797.06,web
11320,5859,2021-03-20,échouée,743.36,mobile
11321,51,2022-02-01,expédiée,1111.5,web
11322,2481,2024-06-30,échouée,531.08,mobile
11323,5134,2020-04-15,expédiée,1988.91,mobile
11324,5447,2022-07-20,expédiée,1240.58,web
11325,5586,2025-01-17,en cours,428.4,web
11326,5014,2019-02-01,échouée,687.54,mobile
11327,1701,2024-01-21,échouée,1862.06,web
11328,4950,2023-09-13,en cours,1688.69,web
11329,4959,2023-03-19,en cours,531.46,web
11330,3404,2023-04-30,expédiée,712.39,mobile
11331,1932,2023-07-12,livrée,100.84,mobile
11332,3097,2024-03-21,échouée,746.95,mobile
11333,3736,2022-09-28,expédiée,911.06,web
11334,265,2020-01-17,en cours,99.45,web
11335,1327,2025-11-18,livrée,1446.63,web
11336,550,2024-03-30,livrée,1661.68,mobile
11337,1488,2025-05-06,expédiée,1540.14,web
11338,2544,2025-10-13,en cours,247.47,mobile
11339,3277,2020-03-01,en cours,1621.22,web
11340,298,2025-01-09,en cours,1358.6,mobile
11341,3818,2021-08-14,livrée,657.54,mobile
11342,3451,2019-08-08,livrée,1144.97,web
11343,4526,2020-12-26,en cours,1407.3,mobile
11344,5690,2025-09-27,échouée,990.51,web
11345,4785,2023-06-16,échouée,1128.35,mobile
11346,938,2025-06-14,échouée,1945.14,web
11347,4439,2019-01-22,en cours,1235.78,web
11348,1045,2024-03-29,échouée,1606.82,mobile
11349,735,2024-09-19,livrée,1690.29,web
11350,4636,2024-10-03,échouée,1422.86,web
11351,2674,2021-12-01,livrée,1708.5,web
11352,3267,2022-11-23,expédiée,1766.07,web
11353,4328,2019-12-15,expédiée,1574.94,web
11354,2844,2021-06-28,expédiée,999.49,web
11355,4206,2024-07-19,livrée,1803.27,web
11356,1691,2024-10-31,livrée,1897.77,mobile
11357,4609,2020-07-20,en cours,989.45,web
11358,808,2025-02-09,livrée,999.65,web
11359,1874,2020-05-26,expédiée,847.95,mobile
11360,5177,2025-03-06,échouée,141.35,mobile
11361,4515,2022-01-19,expédiée,728.5,mobile
11362,2224,2019-06-05,livrée,1043.96,web
11363,1440,2021-09-17,en cours,485.26,web
11364,4824,2019-02-27,livrée,337.49,web
11365,2595,2022-03-21,en cours,398.66,web
11366,5973,2021-10-28,livrée,105.22,web
11367,5032,2023-03-10,livrée,128.08,mobile
11368,4084,2024-01-10,en cours,229.95,mobile
11369,5216,2022-05-04,livrée,1961.83,mobile
11370,2562,2022-08-27,expédiée,413.58,mobile
11371,1030,2025-01-18,livrée,23.46,mobile
11372,3828,2019-06-26,livrée,1322.74,web
11373,5726,2020-12-03,expédiée,299.88,web
11374,4378,2023-10-25,livrée,668.42,mobile
11375,2418,2019-09-17,expédiée,206.43,web
11376,808,2020-10-14,échouée,599.37,mobile
11377,34,2019-02-27,échouée,707.9,mobile
11378,5142,2022-12-01,en cours,1372.07,web
11379,5700,2019-11-08,expédiée,639.54,web
11380,2726,2023-09-01,expédiée,1140.43,web
11381,1539,2020-07-22,en cours,1681.41,mobile
11382,4421,2020-01-01,livrée,683.9,web
11383,1769,2024-02-21,livrée,1103.88,web
11384,1411,2019-03-10,expédiée,1369.83,mobile
11385,2226,2020-06-05,livrée,27.9,web
11386,507,2022-06-24,échouée,807.97,mobile
11387,2157,2025-02-26,expédiée,706.26,mobile
11388,5983,2020-06-28,expédiée,596.29,mobile
11389,1146,2022-05-18,livrée,1659.34,mobile
11390,2110,2024-05-16,échouée,1194.78,web
11391,2691,2019-03-23,livrée,1961.91,mobile
11392,1188,2024-06-26,échouée,1207.84,mobile
11393,3004,2022-11-12,en cours,560.78,mobile
11394,1515,2022-07-10,échouée,1872.09,web
11395,3237,2019-03-25,échouée,941.09,web
11396,3242,2022-12-21,expédiée,1534.04,mobile
11397,1078,2023-03-21,livrée,849.76,mobile
11398,5717,2025-04-15,livrée,884.32,mobile
11399,1848,2025-12-17,en cours,82.86,web
11400,1770,2020-06-29,livrée,1473.22,mobile
11401,5814,2019-04-09,en cours,741.18,mobile
11402,4019,2025-06-14,livrée,305.06,web
11403,1978,2024-10-05,échouée,329.8,web
11404,3776,2022-08-23,expédiée,138.58,mobile
11405,1148,2019-05-07,expédiée,969.48,web
11406,5872,2021-03-16,livrée,939.09,web
11407,4404,2022-09-26,échouée,683.7,mobile
11408,3385,2021-01-12,expédiée,765.92,mobile
11409,3386,2020-12-05,en cours,368.54,web
11410,2619,2022-05-12,livrée,301.68,web
11411,5944,2022-02-19,échouée,1438.23,web
11412,1635,2019-01-25,livrée,480.05,mobile
11413,4450,2020-12-15,expédiée,680.57,web
11414,3483,2019-10-20,échouée,184.18,mobile
11415,2464,2024-07-13,en cours,1910.98,web
11416,5643,2023-09-08,échouée,731.65,web
11417,59,2025-09-05,livrée,50.34,web
11418,2241,2022-03-16,échouée,658.05,web
11419,2884,2020-09-03,livrée,626.27,mobile
11420,5700,2023-11-02,échouée,1618.74,mobile
11421,1236,2023-09-25,livrée,1899.24,web
11422,1320,2020-03-28,en cours,1274.99,mobile
11423,3690,2023-10-20,livrée,1130.82,web
11424,2358,2022-06-14,en cours,1657.99,mobile
11425,4529,2021-03-30,expédiée,656.25,web
11426,1708,2025-07-08,échouée,1081.25,web
11427,2253,2022-06-08,livrée,919.22,mobile
11428,2829,2025-05-30,livrée,62.0,web
11429,5576,2019-06-30,en cours,1056.74,web
11430,5892,2020-11-13,échouée,341.18,mobile
11431,5724,2022-05-25,expédiée,1204.25,web
11432,3071,2025-01-21,en cours,580.08,web
11433,2892,2023-03-10,livrée,266.78,mobile
11434,3308,2022-07-24,livrée,1896.31,mobile
11435,2914,2019-05-31,expédiée,1540.4,web
11436,3201,2023-02-03,expédiée,1458.88,web
11437,356,2019-09-30,livrée,701.07,web
11438,2173,2022-04-12,échouée,222.87,mobile
11439,4116,2022-09-27,en cours,914.81,web
11440,3270,2022-12-01,livrée,1325.98,mobile
11441,4477,2025-05-23,expédiée,948.8,web
11442,3902,2019-07-17,en cours,304.73,mobile
11443,1389,2024-02-14,livrée,152.5,mobile
11444,117,2024-05-20,en cours,1584.99,web
11445,3918,2024-05-23,livrée,283.87,mobile
11446,3008,2020-08-27,livrée,428.5,web
11447,4252,2022-09-28,expédiée,1058.39,mobile
11448,5096,2019-08-08,échouée,1374.61,mobile
11449,2140,2025-06-15,échouée,284.97,mobile
11450,5184,2022-10-19,échouée,1181.37,mobile
11451,1288,2021-07-06,expédiée,314.59,mobile
11452,4743,2023-09-25,expédiée,1158.2,web
11453,3963,2023-02-13,échouée,471.8,mobile
11454,524,2022-08-16,en cours,907.03,mobile
11455,4618,2019-03-12,livrée,690.21,web
11456,3358,2019-03-14,livrée,367.55,mobile
11457,1242,2020-04-22,en cours,524.04,mobile
11458,1411,2024-12-28,expédiée,768.55,mobile
11459,301,2024-09-23,livrée,1379.45,web
11460,5969,2025-04-30,en cours,1389.53,mobile
11461,5029,2024-10-28,expédiée,1618.22,web
11462,5707,2023-08-29,livrée,1927.16,web
11463,5124,2020-05-17,livrée,534.85,mobile
11464,249,2024-06-25,livrée,502.29,web
11465,3406,2025-05-02,en cours,1952.12,mobile
11466,4538,2024-04-18,échouée,1398.77,mobile
11467,5449,2022-12-24,en cours,1019.45,web
11468,5849,2025-11-21,expédiée,1540.42,web
11469,3351,2020-02-03,expédiée,1987.54,web
11470,2359,2020-05-03,échouée,1924.82,web
11471,909,2024-09-20,en cours,1312.27,mobile
11472,3054,2020-04-08,livrée,790.08,mobile
11473,391,2019-02-19,livrée,1593.71,mobile
11474,5591,2025-02-06,expédiée,947.21,mobile
11475,92,2019-04-05,échouée,525.52,mobile
11476,3504,2019-08-24,livrée,1807.94,mobile
11477,3731,2022-07-03,échouée,837.74,web
11478,3872,2021-02-07,échouée,1711.88,mobile
11479,2094,2019-08-21,livrée,873.83,mobile
11480,225,2021-10-22,expédiée,491.26,web
11481,977,2021-04-27,livrée,1432.83,web
11482,1839,2023-10-28,livrée,398.82,web
11483,2721,2021-06-14,en cours,767.89,mobile
11484,5147,2022-02-10,livrée,1471.28,mobile
11485,1196,2022-10-16,livrée,1330.33,web
11486,3252,2023-05-28,échouée,450.74,mobile
11487,5096,2025-06-08,en cours,180.35,mobile
11488,1967,2024-03-08,expédiée,105.63,mobile
11489,466,2024-12-04,en cours,655.43,web
11490,1598,2024-11-05,expédiée,39.01,mobile
11491,5904,2020-12-26,échouée,271.99,web
11492,1335,2024-09-17,en cours,1214.4,mobile
11493,1220,2019-03-07,expédiée,1120.75,web
11494,1383,2024-07-20,expédiée,1744.67,web
11495,2317,2024-07-25,échouée,649.82,mobile
11496,2414,2019-10-06,expédiée,1947.54,mobile
11497,4613,2022-12-14,expédiée,1027.83,mobile
11498,26,2025-08-08,livrée,269.68,web
11499,4244,2022-12-15,en cours,661.04,web
11500,2208,2019-10-23,livrée,235.29,web
11501,1309,2021-04-11,livrée,1628.27,web
11502,658,2025-05-30,échouée,1454.56,mobile
11503,579,2023-02-11,livrée,1859.33,web
11504,3185,2020-10-03,échouée,1617.7,web
11505,166,2023-05-09,livrée,771.28,web
11506,4481,2023-04-22,expédiée,46.42,web
11507,4124,2020-02-16,échouée,1822.61,mobile
11508,5873,2022-12-11,livrée,1552.72,mobile
11509,4153,2019-03-20,en cours,1245.01,web
11510,2589,2021-10-16,livrée,789.03,mobile
11511,4219,2024-10-19,livrée,1654.87,mobile
11512,5749,2025-06-15,échouée,1578.75,web
11513,3488,2024-03-30,en cours,1491.13,mobile
11514,369,2022-03-22,livrée,654.24,mobile
11515,3828,2022-09-07,échouée,1309.33,web
11516,1260,2024-02-07,expédiée,1935.73,web
11517,4693,2024-08-04,livrée,1523.62,mobile
11518,5576,2021-03-15,livrée,1736.43,mobile
11519,2661,2019-01-01,en cours,865.35,mobile
11520,5005,2024-11-10,en cours,423.72,web
11521,619,2025-04-18,en cours,1332.25,mobile
11522,1521,2020-01-20,livrée,834.17,mobile
11523,5889,2022-06-05,en cours,1167.26,web
11524,3014,2024-02-16,expédiée,494.76,web
11525,644,2020-07-26,échouée,25.89,mobile
11526,2897,2025-06-08,expédiée,1812.07,mobile
11527,2212,2019-01-18,livrée,620.71,web
11528,1759,2024-10-13,échouée,1401.98,mobile
11529,1073,2020-03-05,livrée,544.99,web
11530,784,2020-04-13,échouée,943.11,web
11531,4723,2022-11-13,en cours,448.84,mobile
11532,2880,2024-09-12,échouée,1165.4,web
11533,3631,2022-07-09,expédiée,1904.88,web
11534,5521,2024-03-07,expédiée,1674.54,web
11535,4131,2024-12-07,livrée,219.33,mobile
11536,5949,2025-01-05,en cours,1282.75,web
11537,5862,2019-11-22,livrée,634.25,mobile
11538,5616,2023-05-06,livrée,367.41,mobile
11539,4782,2021-11-30,expédiée,977.7,mobile
11540,2875,2020-12-01,livrée,209.96,web
11541,860,2025-02-04,livrée,376.56,web
11542,2771,2024-11-20,expédiée,717.39,web
11543,2100,2025-10-13,livrée,209.83,mobile
11544,617,2020-04-14,livrée,158.88,web
11545,3963,2025-04-24,échouée,1979.52,mobile
11546,5981,2025-12-07,livrée,1364.72,mobile
11547,1642,2022-11-30,expédiée,307.34,mobile
11548,4168,2022-12-12,échouée,312.98,web
11549,1239,2023-10-01,en cours,889.52,web
11550,5606,2019-02-09,expédiée,795.57,mobile
11551,3402,2023-06-29,en cours,697.26,web
11552,3914,2025-04-22,en cours,1987.35,web
11553,2806,2024-05-20,expédiée,1867.35,mobile
11554,2414,2023-04-27,livrée,621.26,mobile
11555,4344,2020-01-01,livrée,685.67,web
11556,627,2023-05-01,livrée,713.7,mobile
11557,4567,2023-02-21,expédiée,1989.48,mobile
11558,4344,2019-10-24,en cours,1773.67,web
11559,2057,2025-04-20,échouée,1997.04,web
11560,5813,2019-04-09,en cours,672.67,mobile
11561,5745,2025-01-19,expédiée,1711.05,mobile
11562,4084,2022-03-26,échouée,1450.38,mobile
11563,750,2020-10-15,échouée,1092.76,web
11564,3860,2019-03-07,échouée,1331.53,mobile
11565,134,2025-01-14,expédiée,545.07,mobile
11566,2383,2025-02-19,expédiée,1046.45,mobile
11567,5939,2020-08-06,en cours,22.4,mobile
11568,1486,2023-11-14,échouée,1339.17,web
11569,4401,2021-01-09,échouée,1012.0,mobile
11570,5635,2025-04-03,en cours,1164.82,mobile
11571,1078,2025-12-27,échouée,183.02,mobile
11572,457,2019-11-21,échouée,1788.93,mobile
11573,2086,2021-09-12,en cours,1959.95,web
11574,1990,2025-02-16,livrée,1727.74,web
11575,3,2021-02-07,échouée,1213.34,mobile
11576,747,2025-03-03,en cours,1048.19,mobile
11577,323,2022-11-22,livrée,1203.38,web
11578,3944,2024-02-29,en cours,971.08,web
11579,1759,2024-12-28,échouée,1828.39,web
11580,3492,2021-03-10,en cours,529.56,mobile
11581,5700,2020-08-25,livrée,626.98,web
11582,3009,2023-09-17,livrée,62.64,web
11583,2985,2021-01-11,échouée,845.09,mobile
11584,1038,2019-11-09,en cours,419.26,mobile
11585,3899,2019-11-18,livrée,360.61,web
11586,5450,2025-05-25,expédiée,672.91,web
11587,5878,2023-07-18,échouée,1308.74,mobile
11588,1193,2021-07-21,expédiée,144.18,mobile
11589,2255,2025-01-14,expédiée,1375.24,web
11590,1010,2024-07-06,expédiée,1007.21,mobile
11591,2405,2021-11-02,en cours,561.6,mobile
11592,3466,2025-10-26,expédiée,1744.76,mobile
11593,2814,2025-04-19,échouée,1520.54,mobile
11594,3985,2025-10-23,en cours,1656.42,web
11595,1247,2019-08-09,échouée,1903.8,web
11596,499,2022-07-11,expédiée,1450.82,mobile
11597,2085,2020-07-08,expédiée,1667.3,web
11598,3770,2020-09-12,livrée,56.39,web
11599,2944,2019-06-06,en cours,331.35,web
11600,3055,2022-12-02,en cours,1235.95,web
11601,5487,2023-06-01,en cours,1352.61,web
11602,2819,2022-01-03,expédiée,814.73,mobile
11603,4791,2024-09-30,livrée,572.19,web
11604,3530,2023-11-18,échouée,369.21,web
11605,3204,2025-02-01,en cours,1985.97,web
11606,4079,2025-03-17,échouée,528.13,web
11607,2641,2023-02-26,expédiée,1063.9,mobile
11608,1502,2025-12-13,livrée,239.3,mobile
11609,1217,2023-08-23,échouée,1985.25,web
11610,4926,2024-09-20,échouée,504.99,web
11611,2804,2020-03-25,livrée,399.34,mobile
11612,4898,2019-09-19,échouée,552.32,web
11613,5890,2019-05-12,échouée,1738.13,web
11614,544,2021-12-27,en cours,56.4,mobile
11615,3025,2020-08-04,en cours,788.22,web
11616,866,2023-11-19,livrée,1188.59,mobile
11617,3003,2025-06-25,échouée,1371.19,web
11618,887,2022-11-28,en cours,1621.52,web
11619,812,2021-01-21,échouée,706.53,mobile
11620,1703,2020-08-02,livrée,319.12,mobile
11621,1361,2025-02-01,livrée,1495.64,mobile
11622,3607,2020-10-09,échouée,1383.8,web
11623,5798,2020-05-14,échouée,1540.24,mobile
11624,4702,2025-02-27,expédiée,1312.41,mobile
11625,488,2019-05-27,expédiée,367.28,mobile
11626,3366,2021-09-09,en cours,1177.15,web
11627,2354,2022-01-15,livrée,1771.95,web
11628,3962,2024-11-23,livrée,1006.36,mobile
11629,2410,2020-10-10,expédiée,579.18,mobile
11630,232,2024-02-07,en cours,1022.19,mobile
11631,3441,2023-04-20,expédiée,447.76,web
11632,5027,2022-06-02,livrée,1724.03,web
11633,340,2024-09-15,échouée,677.68,mobile
11634,3359,2023-02-11,en cours,1824.08,web
11635,3031,2020-02-15,expédiée,1324.46,web
11636,3889,2020-02-26,expédiée,448.85,web
11637,5683,2023-05-31,échouée,815.16,web
11638,5716,2020-09-15,livrée,1645.83,mobile
11639,5086,2022-01-22,en cours,575.55,web
11640,1291,2025-12-11,livrée,803.16,web
11641,4611,2023-06-08,en cours,1622.71,mobile
11642,2493,2022-06-04,en cours,269.32,web
11643,4382,2022-11-08,livrée,421.72,web
11644,3881,2023-03-05,échouée,1117.48,web
11645,4238,2023-05-21,échouée,183.74,web
11646,1352,2020-09-02,livrée,48.09,web
11647,4506,2022-10-27,en cours,1242.81,web
11648,798,2024-08-02,livrée,1000.12,mobile
11649,1187,2020-10-11,livrée,1222.25,web
11650,4925,2024-02-15,en cours,907.65,web
11651,511,2019-04-08,expédiée,1374.06,mobile
11652,1762,2023-01-08,en cours,545.34,web
11653,144,2021-12-12,en cours,726.87,web
11654,433,2025-11-02,livrée,495.26,web
11655,381,2024-05-28,échouée,1178.59,mobile
11656,5496,2023-01-14,échouée,1333.7,mobile
11657,1859,2022-08-10,échouée,833.99,web
11658,2024,2025-06-13,livrée,807.63,web
11659,5408,2024-05-04,échouée,775.57,mobile
11660,467,2023-06-13,en cours,1903.45,web
11661,3041,2023-04-14,échouée,856.41,web
11662,3464,2025-08-10,en cours,973.84,mobile
11663,28,2025-12-06,en cours,66.47,mobile
11664,3839,2024-12-05,expédiée,453.23,web
11665,5570,2021-11-19,expédiée,512.12,mobile
11666,4300,2023-06-25,échouée,837.57,web
11667,877,2024-09-22,livrée,1154.26,mobile
11668,168,2025-01-06,échouée,1998.91,web
11669,1708,2020-05-03,échouée,796.15,mobile
11670,1955,2022-11-15,en cours,1238.21,web
11671,425,2023-03-11,échouée,1862.0,mobile
11672,1297,2019-02-10,échouée,532.14,mobile
11673,3044,2023-04-29,échouée,1043.8,web
11674,2025,2023-11-10,en cours,768.92,web
11675,5478,2023-04-12,livrée,1769.81,web
11676,4877,2025-08-31,échouée,1795.23,web
11677,4628,2022-08-05,expédiée,1272.61,web
11678,3915,2021-07-17,expédiée,543.87,web
11679,3218,2019-11-01,en cours,1381.01,web
11680,2316,2020-05-11,échouée,1793.48,web
11681,3878,2024-04-15,en cours,1154.11,web
11682,2191,2021-09-18,échouée,673.21,web
11683,70,2021-04-13,en cours,459.62,mobile
11684,1202,2021-04-15,expédiée,51.8,web
11685,3702,2025-08-04,expédiée,1519.25,mobile
11686,5759,2021-07-24,en cours,893.05,mobile
11687,2095,2025-11-27,expédiée,323.34,web
11688,827,2022-12-09,échouée,1035.22,web
11689,2449,2020-02-28,échouée,286.18,web
11690,2363,2020-06-10,en cours,416.98,mobile
11691,5637,2025-04-18,échouée,495.7,mobile
11692,3848,2019-11-07,livrée,243.35,mobile
11693,3912,2021-08-22,livrée,26.3,web
11694,472,2025-09-14,en cours,496.83,web
11695,4220,2025-12-18,livrée,1918.68,mobile
11696,250,2022-10-25,en cours,1196.12,web
11697,5591,2021-07-27,expédiée,1346.85,mobile
11698,4558,2023-10-21,échouée,1658.51,web
11699,389,2023-11-25,en cours,814.15,mobile
11700,1288,2019-03-27,livrée,892.92,web
11701,2806,2020-02-29,en cours,1862.03,web
11702,5473,2024-12-23,expédiée,720.32,web
11703,5080,2024-07-11,livrée,80.61,web
11704,4443,2024-10-29,en cours,1477.06,mobile
11705,486,2021-12-26,en cours,1368.28,web
11706,4634,2022-05-20,échouée,417.15,web
11707,2303,2022-11-09,en cours,646.24,web
11708,5323,2023-08-19,en cours,1334.69,mobile
11709,174,2022-02-28,en cours,607.57,web
11710,5348,2024-08-27,expédiée,1014.12,web
11711,641,2021-08-25,échouée,421.64,web
11712,1004,2019-06-14,en cours,1718.21,mobile
11713,421,2024-01-22,en cours,265.02,web
11714,2504,2020-10-13,échouée,653.92,mobile
11715,966,2025-07-13,en cours,341.99,mobile
11716,435,2019-08-10,livrée,85.96,mobile
11717,2589,2023-09-10,en cours,1589.05,web
11718,2969,2024-10-27,échouée,1520.9,web
11719,4102,2019-10-30,livrée,428.92,mobile
11720,3284,2025-06-23,livrée,236.72,web
11721,3301,2020-12-20,échouée,1365.52,web
11722,4421,2021-08-09,échouée,412.65,web
11723,2829,2020-01-06,échouée,546.9,web
11724,4644,2021-02-08,expédiée,696.09,web
11725,4392,2019-02-26,en cours,1499.85,mobile
11726,451,2025-05-08,livrée,238.13,web
11727,4003,2023-05-25,en cours,1460.57,mobile
11728,5243,2020-03-13,expédiée,1657.85,web
11729,5094,2023-07-28,en cours,953.76,web
11730,5135,2021-12-16,expédiée,1779.9,mobile
11731,5468,2021-12-22,expédiée,788.79,web
11732,5197,2020-10-13,échouée,528.22,web
11733,567,2020-11-07,livrée,1737.81,mobile
11734,2664,2024-01-07,expédiée,1537.21,mobile
11735,1682,2021-02-04,livrée,1947.65,mobile
11736,3493,2024-07-06,expédiée,159.07,mobile
11737,897,2021-07-30,échouée,1995.65,mobile
11738,314,2019-02-22,en cours,84.81,mobile
11739,4421,2022-02-18,échouée,1341.36,web
11740,5931,2020-04-08,expédiée,1363.11,web
11741,2452,2022-10-28,livrée,315.38,mobile
11742,1171,2024-11-17,livrée,773.24,web
11743,3370,2025-10-02,échouée,1987.92,web
11744,1079,2025-12-27,livrée,717.52,web
11745,2896,2023-08-13,en cours,1442.43,web
11746,387,2022-09-15,échouée,1123.84,web
11747,4194,2021-09-17,livrée,862.97,web
11748,844,2023-05-17,en cours,260.12,web
11749,1867,2020-04-27,expédiée,932.94,mobile
11750,1315,2024-01-12,livrée,1504.32,mobile
11751,5791,2025-06-25,en cours,1434.14,mobile
11752,5434,2019-07-24,échouée,535.2,web
11753,2294,2021-10-18,livrée,636.82,web
11754,2319,2024-09-14,échouée,383.24,mobile
11755,377,2023-11-21,livrée,1226.15,web
11756,4380,2022-01-08,en cours,47.2,web
11757,2330,2019-05-09,livrée,1654.22,mobile
11758,78,2022-05-30,livrée,481.42,mobile
11759,262,2023-05-03,échouée,1183.69,web
11760,2270,2022-04-21,livrée,1328.84,mobile
